nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 1966/2024,2435228,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,Dispõe sobre a prioridade no recebimento da restituição do Imposto de Renda em 2024 para os residentes do Estado do Rio Grande do Sul,"
  ",Kim Kataguiri,204536,SP,UNIÃO     ,21/05/2024,.,"
  ",.,"Prioridade, restituição, Imposto sobre a Renda da Pessoa Física (IRPF), Município, Rio Grande do Sul, desastre ambiental, calamidade pública. ",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426772,,
PL 1967/2024,2435229,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,Dispõe sobre a permissão de saque do saldo do FGTS para os residentes do Estado do Rio Grande do Sul no ano de 2024,"
  ",Kim Kataguiri,204536,SP,UNIÃO     ,21/05/2024,.,"
  ",.,"Garantia, saque, Fundo de Garantia do Tempo de Serviço (FGTS), residente, Rio Grande do Sul, decorrência, enchente, calamidade pública. ",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426774,,
PL 1968/2024,2435230,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Dispõe sobre a prorrogação do prazo da entrega da declaração de ajuste do imposto de renda no ano de 2024, referente ao ano fiscal de 2023, para os residentes do Estado do Rio Grande do Sul","
  ",Kim Kataguiri,204536,SP,UNIÃO     ,21/05/2024,.,"
  ",.,"Prorrogação, prazo, Declaração de Ajuste Anual do Imposto sobre a Renda da Pessoa Física, residente, Rio Grande do Sul, desastre ambiental, calamidade pública. ",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426775,,
PL 1965/2024,2435222,"
  ","
  ",Projeto de Lei,Administração Pública; Defesa e Segurança; Direitos Humanos e Minorias,Institui a Política Nacional de Serviços Voluntários e cria o Sistema Nacional de Cadastro de Voluntários,"
  ",Clodoaldo Magalhães,88256,PE,PV        ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Administração e Serviço Público; 
Trabalho; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Política Nacional de Serviços Voluntários, Sistema Nacional de Cadastro de Voluntários (SNCV), regulamentação, participação, cidadão, Serviço voluntário, diretrizes. ",CASP - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426761,,"
      "
PL 1964/2024,2435213,"
  ","
  ",Projeto de Lei,Meio Ambiente e Desenvolvimento Sustentável,"Acrescenta inciso ao caput do art. 4° da Lei nº 12.651, de 25 de maio de 2012, a fim de incluir nas Áreas de Preservação Permanente (APPs) os Igapós.","
  ",José Priante,74079,PA,MDB       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-5999/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código Florestal (2012), inclusão, Ecossistema, Igapó, Área de Preservação Permanente (APP). ",CMADS - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426746,,
PL 1963/2024,2435210,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,"Altera o art. 20 da Lei nº 8.742, de 07 de dezembro de 1993, que dispõe sobre a Organização da Assistência Social e dá outras providências.
","
  ",José Priante,74079,PA,MDB       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-5897/2023.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Orgânica da Assistência Social (1993), critério, Instituto Nacional do Seguro Social (INSS), Atendimento não presencial, Meio eletrônico, identificação, beneficiário, Benefício de Prestação Continuada (BPC). ",CIDOSO - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426741,,
PL 1961/2024,2435154,"
  ","
  ",Projeto de Lei,"Comunicações; Política, Partidos e Eleições","Modifica a Lei nº 9.612, de 19 de fevereiro de 1998 (Lei da Radiodifusão Comunitária) e a Lei nº 4.117, de 27 de agosto de 1962 para estabelecer prazos mínimos para a conservação em arquivo da programação diária pelas emissoras do serviço de radiodifusão.
","
  ",Fábio Teruel,220653,SP,MDB       ,21/05/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-2683/2022.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei da Radiodifusão Comunitária (1998), Código Brasileiro de Telecomunicações (1962), fixação, prazo mínimo, Rádio comunitária, Emissora de radiodifusão, Emissora de televisão, conservação, gravação, programação, período, Campanha eleitoral. ",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426610,,
PL 1960/2024,2435149,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social; Trabalho e Emprego,"Altera a Lei nº 8.036, de 11 de maio de 1990, para permitir o uso do FGTS para pagamento de dívida do trabalhador inscrito no CadÚniconas condições que específica.
","
  ",Leo Prates,80815,BA,PDT       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-2277/2019.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do FGTS (1990), critério, movimentação, Conta vinculada do FGTS, pagamento, negociação, dívida, trabalhador, Cadastro Único para Programas Sociais do Governo Federal (CadÚnico).",CTRAB - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426600,,
PL 1958/2024,2434999,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Saúde,"Dispõe sobre a proibição do procedimento de assistolia fetal em casos específicos de interrupção da gravidez previstos em lei.
","
  ",Coronel Chrisóstomo,204378,RO,PL        ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-1096/2024.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Critério, proibição, médico, procedimento, Assistolia fetal, feticídio, aborto, gravidez, decorrência, aborto, viabilidade, Sobrevivência, feto, Idade gestacional. ",CSAUDE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426409,,
PL 1957/2024,2434986,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,Altera o capítulo II- Roubo e Extorsão do Decreto-Lei nº 2.848 de 07 de dezembro de 1940 – Código Penal Brasileiro. ,"
  ",Pastor Gil,204570,MA,PL        ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-210/2019.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal (1940), Crime contra o patrimônio, aumento da pena, roubo, vítima, turista. ",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426387,,
PL 1956/2024,2434970,"
  ","
  ",Projeto de Lei,"Administração Pública; Energia, Recursos Hídricos e Minerais; Finanças Públicas e Orçamento","Altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 14.182, de 12 de julho de 2021, e dá outras providências.","
  ",José Guimarães,141470,CE,PT        ,21/05/2024,"Urgência (Art. 155, RICD)","Às Comissões de 
 da Amazônia e dos Povos Originários e Tradicionais; 
Minas e Energia; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei da Agência Nacional de Energia Elétrica (1996), prorrogação, Processo de outorga, Geração de energia elétrica, Agência Nacional de Energia Elétrica (ANEEL), Ministério de Minas e Energia, Fiança bancária, Instituição financeira, autorização, Banco Central do Brasil (Bacen), Empreendimento, Lei do Desenvolvimento do Setor Elétrico (2000), atividade, setor elétrico, Conta de Desenvolvimento Energético (CDE), Modicidade tarifária, Lei de Privatização da Eletrobras (2021), Programa de Redução Estrutural de Custos de Geração de Energia na Amazônia Legal e de Navegabilidade do Rio Madeira e do Rio Tocantins. (Pró-Amazônia Legal), modicidade tarifária, Centrais Elétricas do Norte do Brasil (Eletronorte), Índice Nacional de Preços ao Consumidor Amplo (IPCA)_ Autorização, Câmara de Comercialização de Energia Elétrica (CCEE), negociação, Conta de Desenvolvimento Energético (CDE), modicidade tarifária, quitação, conta-covid, Conta Escassez Hídrica_ Lei de Comercialização de Energia Elétrica, garantia, participação, usina, carvão mineral, gás natural, Leilão de Reserva de Capacidade, transição energética",PLEN - Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426362,,
PL 1955/2024,2434938,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,"Dispõe sobre a Instituição do Dia Nacional De Combate a Violência Política Contra as Mulheres, todo dia 14 de março e dá outras providências","
  ",Orlando Silva,178987,SP,PCdoB     ,21/05/2024,"Urgência (Art. 155, RICD)","Apense-se à(ao) PL-1086/2023.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Urgência (Art. 155, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Criação, Dia Nacional De Combate a Violência Política Contra as Mulheres, data comemorativa, março. ",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426300,,
PL 1954/2024,2434934,"
  ","
  ",Projeto de Lei,Defesa e Segurança; Direito Penal e Processual Penal; Direitos Humanos e Minorias,"Altera o art. 1º da Lei nº 8.072, de 25 de julho de 1990, para inserir o homicídio, a lesão corporal grave e gravíssima, bem como o furto qualificado,se cometidos por ocasião de calamidade pública ou de situação de emergência, no rol de crimes hediondos.","
  ",Aluisio Mendes,178881,MA,REPUBLIC  ,21/05/2024,"Urgência (Art. 155, RICD)","Apense-se à(ao) PL-1573/2024.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Urgência (Art. 155, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei dos Crimes Hediondos (1990), inclusão, homicídio, lesão corporal grave, lesão corporal gravíssima, furto qualificado, crime hediondo, situação de emergência, calamidade pública.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426293,,
PL 1953/2024,2434933,"
  ","
  ",Projeto de Lei,Economia; Educação,"Altera e acrescenta disposições à Lei nº 10.260, de 2001, que trata do Fundo de Financiamento Estudantil.
","
  ",Pedro Campos,220667,PE,PSB       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Integração Nacional e Desenvolvimento Regional; 
Educação; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Financiamento Estudantil (2001), suspensão, caráter temporário, pagamento, parcela, amortização, Fundo de Financiamento Estudantil (Fies), calamidade pública.",CINDRE - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426287,,
PL 1952/2024,2434929,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento; Trabalho e Emprego,Dispõe sobre a criação de um auxílio emergencial para os motoristas de aplicativo do Estado do Rio Grande do Sul em razão do estado de calamidade pública reconhecido por Decreto Legislativo aprovado pelo Congresso Nacional. ,"
  ",Lucas Ramos,220662,PE,PSB       ,21/05/2024,.,"
  ",.,"Criação, auxílio emergencial, motorista de aplicativo, Rio Grande do Sul, calamidade pública, diretrizes.",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426262,,
PL 1951/2024,2434910,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Homenagens e Datas Comemorativas,Institui o Dia Nacional do Combate à Violência Contra a Pessoa Idosa. ,"
  ",Zé Haroldo Cathedral,220536,RR,PSD       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Defesa dos Direitos da Pessoa Idosa e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Dia Nacional do Combate à Violência Contra a Pessoa Idosa, Campanha educativa, data comemorativa, junho.",CIDOSO - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426218,,
PL 1950/2024,2434906,"
  ","
  ",Projeto de Lei,Defesa e Segurança; Direito Penal e Processual Penal; Direitos Humanos e Minorias,"Altera a Lei Antiterrorismo a fim de promover o aumento de penas e tipificar condutas como crime de terrorismo.
","
  ",Sóstenes Cavalcante,178947,RJ,PL        ,21/05/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-9555/2018.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, lei federal, contraterrorismo, aumento da pena, tipificação de conduta, terrorismo, interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, invasão de dispositivo informático, invasão de estabelecimento religioso, invasão de estabelecimento de saúde, utilização, explosivo, arma de fogo, material militar, ato de terrorismo, organização terrorista.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426209,,
PL 1949/2024,2434880,"
  ","
  ",Projeto de Lei,"Economia; Indústria, Comércio e Serviços","Dispõe sobre a criação da Área de Livre Comércio de Santarém, Estado do Pará.","
  ",Henderson Pinto,220672,PA,MDB       ,21/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões  
da Amazônia e dos Povos Originários e Tradicionais; 
Desenvolvimento Econômico; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Área de livre comércio de Santarémm Pará, desenvolvimento regional, diretrizes.",CPOVOS - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426175,,
PL 1948/2024,2434876,"
  ","
  ",Projeto de Lei,"Arte, Cultura e Religião; Homenagens e Datas Comemorativas","Declara o “Tacacá” prato de origem indígena típico da Região Amazônica principalmente produzida e consumida no Pará como Patrimônio Cultural Imaterial do Brasil.
","
  ",José Priante,74079,PA,MDB       ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Cultura e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Prato, Gastronomia tradicional, Indígena, Patrimônio cultural, Patrimônio imaterial, Região Amazônica, Pará (Estado)",CCULT - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426170,,
PL 1947/2024,2434853,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano; Economia,"Dispõe sobre a suspensão na cobrança das parcelas de financiamento imobiliário, cujos titulares tiveram seus imóveis financiados atingidos pelos eventos climáticos de chuvas intensas no Estado do Rio Grande do Sul.
","
  ",Giovani Cherini,160673,RS,PL        ,20/05/2024,.,"
  ",.,"Suspensão, caráter temporário, cobrança, financiamento habitacional, fenômeno meteorológico adverso, calamidade pública, Rio Grande do Sul, imóvel financiado.",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426131,,
PL 1946/2024,2434847,"
  ","
  ",Projeto de Lei,"Cidades e Desenvolvimento Urbano; Economia; Finanças Públicas e Orçamento; Indústria, Comércio e Serviços","Estabelece a isenção pelo período de 5 (cinco) anos de todos os Impostos Federais para produtos e serviços com o intuito de promover a reconstrução, desenvolvimento econômico e reestruturação familiar no Estado do Rio Grande do Sul e dá outras providências.
","
  ",Marcos Pollon,220547,MS,PL        ,20/05/2024,.,"
  ",.,"Isenção tributária, imposto federal, sistema tributário, caráter especial, Imposto sobre Produtos Industrializados (IPI), Imposto de Importação, Imposto de Exportação, Imposto de renda, Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários (IOF), Imposto sobre a Propriedade Territorial Rural (ITR), Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição PIS-Pasep), Contribuição para Financiamento da Seguridade Social (Cofins), tributação, benefício fiscal, reconstrução, desenvolvimento econômico, cadeia produtiva, Rio Grande do Sul.",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426068,,
PL 1945/2024,2434841,"
  ","
  ",Projeto de Lei,"Administração Pública; Direitos Humanos e Minorias; Energia, Recursos Hídricos e Minerais","Define entre as prioridades da administração pública o fornecimento de serviços essenciais como gás, água e energia elétrica para instituições e entidades que abrigam crianças, adolescentes, pessoas com deficiência e pessoas idosas nas situações de emergência e nos estados de calamidade pública.
","
  ",Alexandre Lindenmeyer,220554,RS,PT        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Administração e Serviço Público; 
Integração Nacional e Desenvolvimento Regional e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, Poder Público, garantia, Serviços essenciais, água, Gás Liquefeito de Petróleo (GLP), energia elétrica, Entidade, abrigo provisório, Acolhimento institucional, criança, adolescente, idoso, pessoa com deficiência, situação de emergência, calamidade pública. ",CASP - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426015,,
PL 1944/2024,2434837,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Saúde,"Dispõe sobre a vacinação gratuita contra o HPV, Papiloma Vírus Humano, mulheres no Sistema Único de Saúde – SUS e dá outras providências. ","
  ",Marx Beltrão,178843,AL,PP        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-4924/2016. Por oportuno, tendo em vista a edição da Resolução da Câmara dos Deputados n. 1, de 08 de fevereiro de 2023, revejo o despacho de distribuição aposto ao Projeto de Lei n. 4924/2016, encaminhando à Comissão de Saúde (CSAÚDE), em substituição à Comissão de Seguridade Social e Família (CSSF), extinta pela mesma Resolução.
[ATUALIZAÇÃO DO DESPACHO DO PL N. 4926/2016: CMULHER, CSAUDE, CFT (art. 54 do RICD) e CCJC (art. 54 do RICD).
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Gratuidade, vacinação, Papiloma Vírus Humano (HPV), Sistema Único de Saúde (SUS), campanha educativa, prevenção, câncer de colo do útero, mulher.",CMULHER - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426008,,
PL 1943/2024,2434836,"
  ","
  ",Projeto de Lei,"Economia; Finanças Públicas e Orçamento; Indústria, Comércio e Serviços; Turismo","Dispõe sobre ações contingenciais direcionados ao setor de turismo e da vitivinicultura em função do desiquilíbrio resultado dos impactos das chuvas no Rio Grande do Sul. 
","
  ",Márcio Biolchi,179001,RS,MDB       ,20/05/2024,.,"
  ",.,"Criação, Programa Contingencial e Reconstrução do Turismo e da Vitivinicultura Gaúcha, renegociação, tributo, contribuição, Dívida pública fundada, Imposto de Renda das Pessoas Jurídicas (IRPJ), flexibilização, recolhimento, Fundo de Garantia do Tempo de Serviço (FGTS), decorrência, Enchente, calamidade pública, Rio Grande do Sul, benefício fiscal, tributação.  ",SECAP(SGM) - Aguardando Despacho do Presidente da Câmara dos Deputados (Análise),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426007,,
PL 1942/2024,2434835,"
  ","
  ",Projeto de Lei,Educação; Meio Ambiente e Desenvolvimento Sustentável,Dispõe sobre a inclusão da temática de educação climática no programa de ensino das escolas na rede pública do  país.,"
  ",Marx Beltrão,178843,AL,PP        ,20/05/2024,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-3950/2021.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade (Art. 151, II, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Inclusão, Educação climática, Tema transversal, Currículo escolar, escola, Rede pública de ensino, diretrizes. ",CE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426006,,
PL 1941/2024,2434834,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Altera a Lei nº 13.146, de 2015, para prever o uso do cordão de fita com desenhos de tulipa vermelha como instrumento auxiliar de orientação para identificação de pessoas com doença de Parkison.","
  ",Marx Beltrão,178843,AL,PP        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Defesa dos Direitos das Pessoas com Deficiência e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Estatuto da Pessoa com Deficiência (2015), Fita com tulipa vermelha (símbolo), identificação, pessoa, Doença de Parkinson.",CPD - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426005,,
PL 1940/2024,2434833,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Direito e Defesa do Consumidor; Energia, Recursos Hídricos e Minerais; Indústria, Comércio e Serviços","Institui o ressarcimento aos produtores rurais por perdas de produtos perecíveis decorrentes da falta de energia elétrica, e dá outras providências. ","
  ",Marx Beltrão,178843,AL,PP        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Minas e Energia; 
Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, Concessionária de serviço de energia elétrica, ressarcimento, produtor rural, perda, produto perecível, Falha elétrica.",CME - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426004,,
PL 1939/2024,2434831,"
  ","
  ",Projeto de Lei,Comunicações; Direito e Defesa do Consumidor,"Altera a Lei no 9.472, de 16 de julho de 1997 (Lei Geral das Telecomunicações), para dispor sobre a obrigatoriedade de retirada dos equipamentos instalados por empresas de serviços de telecomunicações de interesse coletivo no endereço do assinante, nos casos de pedidos de cancelamento dos serviços.","
  ",Alexandre Lindenmeyer,220554,RS,PT        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-8757/2017. Por oportuno, revejo o despacho de distribuição da matéria para adequá-la ao estabelecido pela Resolução da Câmara dos Deputados n.º 1/2023, encaminhando-a à Comissão de Indústria, Comércio e Serviços (CICS), em substituição à Comissão de Desenvolvimento Econômico, Indústria e Comércio (CDEIC) e à Comissão de Comunicação (CCOM), em substituição à Comissão de Ciência e Tecnologia, Comunicação e Informática (CCTCI).  Esclareço ainda que os pareceres aprovados pelas CDEIC (agora CICS), CCTIC (agora CCOM) e CDC seguirão válidos, devendo a matéria permanecer em apreciação na Comissão de Constituição e Justiça e de Cidadania (CCJC). [ATUALIZAÇÃO DE DESPACHO: CICS, CCOM, CDC e CCJC (art. 54 do RICD)].
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei Geral de Telecomunicações (1997), obrigatoriedade, empresa, Serviços de telecomunicações, retirada, equipamento, Assinante, cancelamento, serviços. ",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2426002,,
PL 1938/2024,2434829,"
  ","
  ",Projeto de Lei,"Defesa e Segurança; Energia, Recursos Hídricos e Minerais","Estabelece a obrigatoriedade de empresas privadas locais de distribuição e comercialização de água potável e recipientes transportáveis de gás liquefeito de petróleo (GLP) de informar periodicamente seus estoques à Defesa Civil municipal, visando melhorar a gestão e a resposta a estados de calamidade pública. 
","
  ",Alexandre Lindenmeyer,220554,RS,PT        ,20/05/2024,"Ordinário (Art. 151, III, RICD)","Às Comissões de 
Integração Nacional e Desenvolvimento Regional; 
Indústria, Comércio e Serviços e 
Constituição e Justiça e de Cidadania (Art. 54 RICD)
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinário (Art. 151, III, RICD)
",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, empresa, distribuição, comercialização, água potável, Gás Liquefeito de Petróleo (GLP), informação, estoque, Defesa Civil, gestão, calamidade pública. ",CINDRE - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2425999,,
